7039,1,7039,,20012080,,19617,19617,,17887200,,
7054,1,7054,,10011290,,7059,7059,,39026100,,
7059,2,7059,,10011290,10030841,100068,100068,,17330075,,
7082,1,7082,,15010205,,7088,7088,,59512675,,
7088,1,7088,,15010205,,8750,8750,,32987525,,
7091,1,7091,,41010935,,7092,7092,,44306025,,
7092,1,7092,,41010935,,7098,7098,,42790850,,
7098,1,7098,,41010935,,7100,7100,,11045250,,
7100,1,7100,,41010935,,6421,6421,,18176700,,
7103,1,7103,,12211211,,1113,1113,,36745450,,
7161,1,7161,,42010001,,7165,7165,,56958500,,
8361,2,8361,,10010254,10030040,3960,3960,,24632525,,
8374,1,8374,,17010864,,8384,8384,,77488600,,
8384,1,8384,,17010864,,8394,8394,,58362250,,
8394,1,8394,,17010864,,2081,2081,,40133425,,
8447,1,8447,,13011036,,8451,8451,,67460850,,
8451,1,8451,,13011036,,1330,1330,,28786225,,
8476,1,8476,,11010140,,8481,8481,,119537175,,
8481,1,8481,,11010140,,8482,8482,,7235300,,
7165,1,7165,,42010001,,7173,7173,,1079100,,
7173,1,7173,,42010001,,7182,7182,,56676125,,
7182,1,7182,,42010001,,7190,7190,,45452550,,
7190,1,7190,,42010001,,7193,7193,,62073525,,
7193,1,7193,,42010001,,7209,7209,,45040422.227246895,,
7209,1,7209,,42010001,,7220,7220,,36823116.45665233,1244939938.3504822,
7220,1,7220,,42010001,,1000017,1000017,,38065895.31849545,450222405.2492386,
7250,2,7250,,10010265,10040071,10468,10468,,27002306.914412774,5312388.597384022,
7259,1,7259,,12010001,,7260,7260,,93351506.18357389,52263566.69875193,10663461374.623459
7260,1,7260,,12010001,,7268,7268,,49006225,,
7268,1,7268,,12010001,,7270,7270,,63954400,,
7270,1,7270,,12010001,,7274,7274,,22747200,,
7274,1,7274,,12010001,,7276,7276,,44969575,,
7276,1,7276,,12010001,,7279,7279,,42062125,,
7279,1,7279,,12010001,,7280,7280,,39537725,,
8750,1,8750,,15010190,,8752,8752,,86375,,
8752,2,8752,,15010190,15040125,8755,8755,,50599125,,
8755,1,8755,,15010190,,8759,8759,,51191675,,
8759,1,8759,,15010190,,8764,8764,,61263525,,
8764,1,8764,,15010190,,16588,16588,,37846050,,
8778,1,8778,,41010150,,1890,1890,,32593000,,
8800,1,8800,,15010450,,8807,8807,,70018500,,
8807,1,8807,,15010450,,8811,8811,,74049950,,
7280,1,7280,,12010001,,7285,7285,,918375,,
7285,1,7285,,12010001,,7286,7286,,63426725,,
7286,1,7286,,12010001,,7289,7289,,27947875,,
7289,1,7289,,12010001,,7296,7296,,59502100,,
7296,1,7296,,12010001,,7301,7301,,29684775,,
7301,1,7301,,12010001,,7304,7304,,39975625,,
7304,1,7304,,12010001,,7310,7310,,43951625,,
7310,1,7310,,12010001,,7312,7312,,47558750,,
7312,1,7312,,12010001,,7322,7322,,16384525,,
7322,1,7322,,12010001,,7328,7328,,66462200,,
7328,1,7328,,12010001,,7329,7329,,52859225,,
7329,1,7329,,12010001,,7334,7334,,28030475,,
7334,1,7334,,12010001,,7342,7342,,32765800,,
7342,1,7342,,12010001,,7346,7346,,73099875,,
7346,1,7346,,12010001,,7349,7349,,37610350,,
8811,1,8811,,15010450,,8814,8814,,20814075,,
8814,1,8814,,15010450,,16627,16627,,9105075,,
8841,1,8841,,12010370,,7280,7280,,28818250,,
8862,1,8862,,17010170,,8207,8207,,40700975,,
8874,1,8874,,41010294,,1721,1721,,34476125,,
8881,1,8881,,10012610,,1000201,1000201,,44954000,61848.969656531786,
8883,1,8883,,12010444,,4848,4848,,42950600,,
8920,1,8920,,12210765,,1017,1017,,61370325,,
8939,1,8939,,40010250,,8947,8947,,48904175,,
8947,1,8947,,40010250,,1000025,1000025,,36566475,,
8952,1,8952,,12210544,,5280,5280,,21904775,,
8989,1,8989,,17010390,,8225,8225,,50640700,,
8999,1,8999,,16010777,,19416,19416,,54800600,,
9039,1,9039,,20020001,,1000098,1000098,,60457830.332507774,,
7349,1,7349,,12010001,,7355,7350,,2190550,,
7355,1,7355,,12010001,,7363,7363,,88516425,,
7363,1,7363,,12010001,,7369,7369,,65480625,,
7369,1,7369,,12010001,,7373,7373,,53978450,,
7373,1,7373,,12010001,,13860,13857,,49526375,,
7383,1,7383,,12210321,,7387,7387,,44995975,,
7387,1,7387,,12210321,,12409,12409,,17421300,,
7460,1,7460,,30011040,,7465,7465,,55014750,,
7465,1,7465,,30011040,,20016,20016,,40166200,,
7466,1,7466,,14010163,,2196,2196,,10378075,,
7478,1,7478,,12210757,,1007,1007,,46781625,,
7494,1,7494,,20010460,,21172,21172,,60483400,,
7515,1,7515,,10010896,,8056,8056,,40762450,,
7523,1,7523,,12010346,,2680,2680,,33814375,,
9073,1,9073,,10011413,,18350,18350,,40605100,,
9087,1,9087,,12211226,,9088,9088,,66791125,,
7533,1,7533,,50010140,,1000061,1000061,,4837675,,
7542,1,7542,,41010951,,10838,10838,,9449575,,
7564,1,7564,,40010336,,18550,18550,,37444900,,
7588,1,7588,,15010684,,7589,7589,,70845825,,
9088,1,9088,,12211226,,1119,1119,,4903725,,
9108,1,9108,,30010844,,9110,9110,,49848150,,
9110,1,9110,,30010844,,20973,20973,,7730225,,
9113,1,9113,,50010012,,716,716,,7055200,,
9151,1,9151,,16010907,,5296,5296,,54630650,,
9180,2,9180,,12210147,12230017,11455,4973,,3630025,,
9222,1,9222,,12211021,,9227,9227,,39812800,,
9227,2,9227,,12211021,12242014,9228,9228,,7593050,,
9228,1,9228,,12211021,,3011,9230,,6736800,,
9295,1,9295,,11010225,,21498,21498,,59953600,,
7589,1,7589,,15010684,,7590,7590,,522300,,
7590,2,7590,,15010684,15050192,7592,7592,,6340725,,
7592,1,7592,,15010684,,19669,19669,,2605950,,
7648,1,7648,,40010114,,1000006,1000006,,55527625,,
7657,1,7657,,13010530,,7664,7664,,76764500,,
7664,1,7664,,13010530,,7669,7669,,73720150,,
7669,1,7669,,13010530,,16122,16122,,32780025,,
7679,1,7679,,17011097,,19541,19541,,37819850,,
7716,1,7716,,15010614,,19169,19169,,41469525,,
7725,1,7725,,13010740,,7728,7728,,45151975,,
7728,1,7728,,13010740,,7732,7732,,4331700,,
7732,1,7732,,13010740,,16142,16142,,22215525,,
7751,1,7751,,12210372,,12359,12359,,7495925,,
7775,1,7775,,12110049,,3834,3834,,72742550,,
7784,1,7784,,11010390,,19771,19771,,38227050,,
7805,1,7805,,30011325,,18953,18953,,5765500,,
7870,1,7870,,10010281,,1221,1221,,19141657.58497409,92699.5119244572,
7900,1,7900,,13010430,,16115,16115,,39915075,,
7907,1,7907,,12110225,,7910,7910,,41474550,,
8012,2,8012,,12110270,12140445,8013,8013,,1848775,,
8013,2,8013,,12110270,12140445,8021,8014,,99025,,
8021,1,8021,,12110270,,15476,15476,,62036450,,
8035,1,8035,,10010860,,8038,8038,,58427150,,
8038,1,8038,,10010860,,8043,8043,,21227825,,
8043,1,8043,,10010860,,8045,8045,,42680550,,
8045,1,8045,,10010860,,8048,8048,,18560725,,
8048,2,8048,,10010860,10050150,8050,8050,,19035900,,
8050,1,8050,,10010860,,8051,8051,,7623675,,
8051,1,8051,,10010860,,8056,8056,,14117325,,
8056,1,8056,,10010860,,8061,8061,,63491150,,
8063,1,8063,,10010860,,13804,13804,,363750,,
8081,1,8081,,30010070,,8083,8083,,52515675,,
8083,1,8083,,30010070,,20086,20086,,28248500,,
8095,1,8095,,12211170,,20672,20672,,59435100,,
8137,1,8137,,12210810,,20648,20648,,38254050,,
8155,1,8155,,13010955,,8161,8161,,46798650,,
8161,1,8161,,13010955,,17842,17842,,36367825,,
8163,2,8163,,10010286,10050030,3188,3188,,46433175,,
8178,1,8178,,17010001,,8181,8181,,69124175,,
8181,1,8181,,17010001,,8187,8187,,25583700,,
8187,1,8187,,17010001,,8197,8197,,17872325,,
8197,1,8197,,17010001,,8199,8199,,64516350,,
9297,1,9297,,12110003,,9298,9298,,5497475,,
9298,2,9298,,12110003,12130001,9299,9299,,5892000,,
9299,2,9299,,12110003,12130001,9300,9300,,4189900,,
9520,1,9520,,10011510,,9526,9526,,518400,,
9526,1,9526,,10011510,,9533,9533,,57452775,,
8199,1,8199,,17010001,,8207,8207,,3589000,,
8207,1,8207,,17010001,,8211,8211,,57878325,,
8211,1,8211,,17010001,,8224,8224,,33419775,,
8224,1,8224,,17010001,,8225,8225,,68722775,,
8225,1,8225,,17010001,,8228,8228,,7872400,,
8228,1,8228,,17010001,,8238,8238,,13852050,,
8482,1,8482,,11010140,,19744,19744,,747450,,
8502,1,8502,,12110420,,15492,8508,,71962225,,
8532,2,8532,,12210117,12230017,8533,8533,,23945425,,
8533,2,8533,,12210117,12230017,11455,11455,,10202050,,
8568,1,8568,,11010431,,8569,8569,,23977950,,
8569,2,8569,,11010431,11040126,8570,8570,,12167550,,
8570,1,8570,,11010431,,20224,20224,,13818350,,
8607,1,8607,,10011074,,2658,2658,,41732825,,
8669,2,8669,,15010176,15050090,12111,12109,,6993450,,
8673,1,8673,,41010526,,19237,19237,,37811525,,
8680,1,8680,,10010390,,8683,8683,,48693595.54614064,13866113.235360805,
8683,1,8683,,10010390,,13736,13736,,35379828.974687,,
8707,1,8707,,13010770,,8709,8709,,31197350,,
8709,1,8709,,13010770,,8718,8718,,30827000,,
8718,1,8718,,13010770,,8721,8721,,50514700,,
8721,1,8721,,13010770,,8723,8722,,43797875,,
8723,2,8723,,13010770,13050171,8727,8727,,323650,,
8727,2,8727,,13010770,13050171,8731,8728,,46026925,,
8731,2,8731,,13010770,13050172,8732,8732,,70852425,,
8732,1,8732,,13010770,,16146,16146,,9391050,,
8742,1,8742,,15010190,,8747,8747,,30164800,,
8747,2,8747,,15010190,15040124,8748,8748,,55586450,,
8748,1,8748,,15010190,,8750,8750,,6771350,,
9533,1,9533,,10011510,,13855,13852,,34735275,,
9561,1,9561,,50010253,,21077,21077,,52800861.4510886,20306109.3680972,
9300,2,9300,,12110003,12130001,9301,9301,,2092750,,
9301,2,9301,,12110003,12130001,15454,15454,,16469925,,
9331,1,9331,,30011236,,9337,9337,,67835500,,
9337,1,9337,,30011236,,9342,9342,,61335475,,
9342,1,9342,,30011236,,21427,21427,,34731025,,
9369,1,9369,,10011500,,13851,13851,,35762225,,
9371,1,9371,,12210215,,20322,20322,,20080900,,
9581,1,9581,,12210620,,20627,20627,,39734900,,
9637,1,9637,,42010470,,7220,7220,,5858575,,
9641,1,9641,,13010030,,9642,9642,,19098875,,
9375,1,9375,,12011130,,7369,7369,,1423100,,
9418,1,9418,,42010110,,9419,9419,,68230775,,
9519,1,9519,,10011510,,9520,9520,,331925,,
10247,1,10247,,41010859,,10249,10249,,14120500,,
10249,2,10249,,41010859,41050100,6405,6405,,13263375,,
10260,1,10260,,17010249,,15267,15267,,43334575,,
10327,1,10327,,30010210,,20077,20077,,77622425,,
10329,1,10329,,12210951,,10335,10335,,62556775,,
10335,1,10335,,12210951,,6757,6757,,27707825,,
9419,1,9419,,42010110,,7182,7182,,2404875,,
9434,1,9434,,15010270,,16604,16604,,30858050,,
9489,1,9489,,11010631,,2917,2917,,38377900,,
9506,1,9506,,10011510,,9510,9510,,72255550,,
9510,1,9510,,10011510,,9514,9514,,48263600,,
9514,1,9514,,10011510,,9517,9516,,44731450,,
9517,2,9517,,10011510,10050351,9519,9519,,11169725,,
10353,1,10353,,10012181,,10360,10360,,68629600,,
10360,1,10360,,10012181,,12986,12986,,58637925,,
10382,1,10382,,10010550,,13755,13755,,59677275,,
10422,1,10422,,41011330,,1959,1959,,62633600,,
9642,2,9642,,13010030,13050005,18707,18707,,1325675,,
10461,1,10461,,10010274,,10466,10466,,12243412.953313809,,
10466,2,10466,,10010274,10040071,10467,10467,,46760975,,
10467,2,10467,,10010274,10040071,10468,10468,,5713500,,
10588,2,10588,,11010327,11050071,11649,11649,,345300,,
10600,1,10600,,30010651,,15875,10606,,12012850,,
10612,1,10612,,13010479,,5486,5486,,48864250,,
10670,1,10670,,12210472,,5655,5655,,21587625,,
10683,1,10683,,12110160,,10687,10687,,55841975,,
10687,1,10687,,12110160,,15465,15465,,34877025,,
10709,1,10709,,12211160,,20670,20670,,39788300,,
10724,1,10724,,10012560,,10732,10732,,38721325,,
10732,1,10732,,10012560,,13952,13952,,25032725,,
10791,1,10791,,20010810,,10801,10801,,71858350,,
9643,2,9643,,13010030,13050005,18707,18707,,4151100,,
9644,1,9644,,13010030,,9643,9643,,16635625,,
9648,1,9648,,13010030,,16073,16073,,36747125,,
9649,1,9649,,30010130,,20082,20082,,37652350,,
9653,1,9653,,30010130,,9649,9649,,71029575,,
9691,1,9691,,30011092,,9693,9693,,70519375,,
9693,1,9693,,30011092,,18636,18636,,21674675,,
9735,1,9735,,41010060,,1876,1876,,47143450,,
9770,1,9770,,10011762,,18445,18445,,2380400,,
9804,1,9804,,13010580,,9815,9815,,64255050,,
9815,1,9815,,13010580,,9816,9816,,86402225,,
9816,1,9816,,13010580,,16132,16132,,34040250,,
10801,1,10801,,20010810,,10806,10806,,58014985.470707916,47900533.31424063,
10806,1,10806,,20010810,,10815,10815,,6268721.001860606,2915998.3894767617,
10815,1,10815,,20010810,,1000037,1000037,,22813613.133648742,3429299.912424905,
10830,1,10830,,41010944,,10831,10831,,54775425,,
10831,1,10831,,41010944,,10838,10838,,8288025,,
10838,1,10838,,41010944,,7100,7100,,48978175,,
10847,1,10847,,10011437,,10851,10851,,69818050,,
9820,1,9820,,30010623,,3511,3508,,2375200,,
9830,1,9830,,11010555,,9834,9834,,57351100.208031416,18011873.960468538,
9834,1,9834,,11010555,,100020,100020,,7030632.030563192,13791890.053412337,
9847,1,9847,,10012484,,18842,18842,,22800250,,
9885,1,9885,,30010160,,9889,9889,,53924600,,
9889,1,9889,,30010160,,9890,9890,,38571350,,
9890,1,9890,,30010160,,20081,20081,,9889150,,
11825,1,11825,,20010630,,11828,11828,,38608200,,
11828,1,11828,,20010630,,1000042,1000042,,25890325,,
11852,1,11852,,40010269,,1000024,1000024,,65148825,,
11867,1,11867,,12211276,,1166,1166,,40268100,,
11872,1,11872,,10012626,,5750,5750,,5250625,,
11883,1,11883,,30010480,,11885,11885,,72593850,,
11885,1,11885,,30010480,,11891,11891,,6513575,,
11891,1,11891,,30010480,,20045,20045,,22804375,,
9896,1,9896,,41011164,,17683,17683,,2894775,,
9900,1,9900,,41010212,,9903,9903,,14873000,,
9903,1,9903,,41010212,,12052,12052,,214775,,
9964,1,9964,,14010090,,20456,20456,,11154150,,
9981,1,9981,,12210113,,21760,21760,,54535825,,
11899,1,11899,,13010992,,8718,8718,,4597500,,
9982,2,9982,,12210113,12250026,9983,9983,,4040075,,
9983,1,9983,,12210113,,9987,9987,,34156925,,
9987,2,9987,,12210113,12230017,11459,11459,,10538950,,
10037,1,10037,,41010923,,10040,10040,,49610950,,
10040,1,10040,,41010923,,6420,6420,,16902125,,
10064,1,10064,,17010087,,16515,16515,,8213250,,
10081,1,10081,,,,9299,10082,,40760425,,
10102,1,10102,,12211257,,19011,19011,,56456650,,
10118,2,10118,,41010610,41050001,1920,1920,,66317025,,
10181,1,10181,,12211017,,3007,3007,,33574125,,
10193,1,10193,,41010538,,19247,19247,,53528975,,
10225,1,10225,,13011260,,16167,16167,,45163225,,
10242,1,10242,,41010859,,10243,10243,,50719850,,
10243,1,10243,,41010859,,10247,10247,,30450850,,
10468,2,10468,,10010274,10040071,14716,14715,,2727850,,
10480,1,10480,,14010355,,10568,10568,,65445050,,
10493,1,10493,,10010650,,13767,13767,,77132325,,
10527,1,10527,,30010831,,15335,15335,,46101450,,
10534,1,10534,,10012410,,1000888,1000888,,9549599.42002543,,
10536,1,10536,,16010160,,10548,10548,,22871300,,
10548,1,10548,,16010160,,11102,11102,,148524025,,
10564,1,10564,,14010350,,10568,10568,,57093000,,
10568,1,10568,,14010350,,10570,10570,,9303250,,
10570,1,10570,,14010350,,21801,21801,,5339925,,
10576,1,10576,,41011029,,10581,10581,,51486250,,
10581,1,10581,,41011029,,6461,6461,,33198250,,
10587,1,10587,,11010327,,10588,10588,,58775975,,
11906,1,11906,,12110370,,15489,15489,,42859900,15066750.114691043,
11931,1,11931,,12110290,,15482,15482,,15381425,,
11943,1,11943,,42010653,,21113,21113,,68377650,,
12052,1,12052,,41010210,,12055,12055,,4655150,,
12055,1,12055,,41010210,,12061,12061,,64086000,,
12061,1,12061,,41010210,,12064,12064,,19761250,,
12064,1,12064,,41010210,,1896,1896,,16046500,,
12077,1,12077,,40010056,,13111,13111,,5981875,,
12106,1,12106,,15010170,,12108,12108,,60676475,,
10851,2,10851,,10011437,10050001,13843,13843,,1937025,,
10900,1,10900,,12210650,,20629,10903,,24248900,,
10913,1,10913,,12210324,,7387,7387,,4198625,,
10953,1,10953,,16010737,,19456,19456,,45209600,,
10965,1,10965,,15010378,,21061,21061,,49360750,,
10974,1,10974,,41010519,,19231,10975,,39738050,,
15875,2,15875,,30010628,30050140,3513,3513,,685550,,
15896,1,15896,,10012643,,15909,15909,,55487500,,
15909,1,15909,,10012643,,5763,5763,,73892450,,
10993,1,10993,,50010285,,1000100,1000100,,6770562.880621226,9829731.102811046,
15917,1,15917,,50010410,,15919,15919,,26987875,,
10996,1,10996,,50010284,,1000100,100014,,5952275,,
11008,1,11008,,12110042,,11011,11011,,28502550,,
11011,2,11011,,12110042,12130001,9301,9301,,94525,,
11019,1,11019,,41011134,,19036,19036,,38494975,,
11037,1,11037,,20010145,,21337,21337,,46861350,,
11050,1,11050,,17010150,,11060,11060,,65797425,,
11060,1,11060,,17010150,,8199,8199,,31831850,,
11079,1,11079,,16010001,,11084,11084,,59058100,,
11084,1,11084,,16010001,,11086,11086,,43475950,,
11086,1,11086,,16010001,,11095,11095,,23608950,,
11095,1,11095,,16010001,,11102,11102,,74975025,,
11102,1,11102,,16010001,,11105,11105,,56887975,,
11105,1,11105,,16010001,,11114,11114,,55035775,,
11114,1,11114,,16010001,,11119,11119,,68694925,,
11119,1,11119,,16010001,,11126,11126,,63198850,,
11126,2,11126,,16010001,16050001,11130,11130,,58843675,,
11130,1,11130,,16010001,,11138,11138,,33162425,,
11138,1,11138,,16010001,,11145,11145,,46825775,,
11145,1,11145,,16010001,,11150,11149,,26060700,,
16083,1,16083,,13010001,,16084,16084,,81097825,,
11150,1,11150,,16010001,,11159,11159,,2333450,,
11159,1,11159,,16010001,,11166,11166,,78066550,,
11166,1,11166,,16010001,,11173,11173,,102164125,,
11173,1,11173,,16010001,,13939,13939,,45639274.083110675,,
11176,1,11176,,15010673,,19648,19648,,8486300,,
11197,1,11197,,12210430,,11201,11201,,45660375,,
11201,1,11201,,12210430,,20607,20607,,43950900,,
11213,1,11213,,10012636,,5756,5756,,1556175,,
11347,1,11347,,30011090,,11354,11354,,8568425,,
11354,1,11354,,30011090,,11363,11363,,64391325,,
11363,1,11363,,30011090,,20103,20103,,55008150,,
11422,1,11422,,30011355,,13991,13991,,14167025,,
11450,1,11450,,12210145,,11455,11453,,7104200,,
11455,2,11455,,12210145,12230017,11459,11459,,39677650,,
11459,2,11459,,12210145,12230017,20568,20568,,21065125,,
11505,1,11505,,14010380,,20493,20493,,42585550,,
11524,1,11524,,,,1000777,1000777,,2599.094073828742,,
11565,1,11565,,12010429,,11566,11566,,79614350,,
11566,1,11566,,12010429,,11571,11571,,31977775,,
11571,1,11571,,12010429,,4836,4836,,26253175,,
11580,1,11580,,14010480,,11588,11588,,39585850,,
11588,1,11588,,14010480,,21700,21700,,28752825,,
11593,1,11593,,12011146,,13497,13497,,9814800,,
11639,1,11639,,11010320,,11644,11644,,44493009.89479105,6701484.66264734,
11644,1,11644,,11010320,,11646,11646,,42006304.05439938,19129011.25186017,
11646,2,11646,,11010320,11050071,11649,11649,,12901550,,
11649,2,11649,,11010320,11050071,11650,11650,,62464975,,
11650,1,11650,,11010320,,11656,11654,,20321650,,
11656,2,11656,,11010320,11050072,11660,11660,,11642675,,
11660,1,11660,,11010320,,19761,19761,,38474925,,
11665,2,11665,,12110211,12130250,21797,15409,,12500200,,
11671,1,11671,,40010128,,1000002,1000002,,41069550,,
11712,1,11712,,12010383,,6134,6134,,6771575,,
11726,2,11726,,12210923,12231840,6730,6730,,72323500,,
11735,1,11735,,30011196,,2992,11736,,13043166.326076485,,
11743,1,11743,,12110002,,9300,11747,,45094150,,
11780,1,11780,,41011147,,19049,19049,,9052200,,
11814,1,11814,,13010217,,12851,12851,,66072000,,
12108,2,12108,,15010170,15050090,12111,12109,,1510625,,
12111,1,12111,,15010170,,16587,16587,,11527500,,
12127,1,12127,,30010360,,20061,20061,,5686100,,
12193,1,12193,,42010572,,12196,12196,,43154150,,
12196,1,12196,,42010572,,12199,12199,,20840275,,
16141,1,16141,,13010001,,16142,16142,,226175,,
16142,1,16142,,13010001,,16146,16146,,6229975,,
16146,1,16146,,13010001,,16149,16149,,46974925,,
16149,1,16149,,13010001,,16150,16150,,37653500,,
16150,1,16150,,13010001,,16154,16154,,9895850,,
16154,1,16154,,13010001,,16155,16155,,8415950,,
12199,2,12199,,42010572,42040061,21129,21129,,3525025,,
12215,1,12215,,12010310,,12217,12217,,59474175,,
12217,1,12217,,12010310,,7274,7274,,9793450,,
16181,1,16181,,41010231,,12061,12061,,2902175,,
16183,1,16183,,12110018,,16184,16184,,43541025,,
12252,2,12252,,30010752,30040060,4411,4411,,483550,,
12254,1,12254,,30010752,,12252,12252,,10878050,,
12256,1,12256,,30010752,,12254,12254,,8250275,,
12257,1,12257,,11010434,,20227,20227,,55253425,,
12284,1,12284,,41010539,,12293,12293,,65445850,,
12293,1,12293,,41010539,,12297,12295,,25647525,,
12297,2,12297,,41010539,41050081,12298,12298,,23321700,,
12298,1,12298,,41010539,,12301,12301,,4873250,,
12301,1,12301,,41010539,,19249,19249,,24673500,,
12342,1,12342,,13010946,,12345,12345,,68905950,,
12345,1,12345,,13010946,,12346,12346,,9260300,,
16610,2,16610,,15010001,15050005,16612,16612,,16943450,,
16612,1,16612,,15010001,,16615,16615,,12144875,,
16615,1,16615,,15010001,,16618,16618,,18245675,,
19611,1,19611,,20012010,,21481,21481,,425275,,
19612,1,19612,,20012010,,-1,-1,36,11216514.173030615,,
19614,1,19614,,20012010,,19612,19612,,4307425,,
12346,2,12346,,13010946,13050221,17839,17839,,1695025,,
12356,1,12356,,12210370,,12359,12359,,52088075,,
12359,1,12359,,12210370,,20606,20606,,10911150,,
12375,1,12375,,10010887,,12378,12376,,1106500,,
12378,2,12378,,10010887,10040572,12380,12380,,12094575,,
12380,1,12380,,10010887,,2690,2690,,32170875,,
12382,1,12382,,12110043,,11008,11008,,51041275,,
12368,1,12368,,12010314,,12217,12217,,2874375,,
12371,1,12371,,10010887,,12374,12373,,8721050,,
12408,1,12408,,12210310,,12401,12401,,57250,,
17080,1,17080,,10011630,,13860,13860,,19376400,,
17093,1,17093,,50010274,,100013,100013,,68460950,,
17148,1,17148,,30011336,,6688,6688,,4540100,,
19750,1,19750,,11010001,,19753,19753,,28757850,,
12374,2,12374,,10010887,10040573,12375,12375,,2628700,,
12712,1,12712,,41010360,,12717,12717,,47207775,,
12717,1,12717,,41010360,,1909,1909,,37251800,,
12723,1,12723,,12010438,,11571,11571,,45159675,1495851.3016687185,
12757,1,12757,,15010134,,16282,16282,,41115443.41122592,18157967.525798198,
12766,1,12766,,41010040,,1875,1875,,6728175,,
12796,1,12796,,12210944,,12804,12801,,7302825,,
12804,1,12804,,12210944,,6753,6753,,19790750,,
12837,1,12837,,13010210,,12843,12843,,107572150,,
12843,1,12843,,13010210,,12851,12851,,30621275,,
12851,1,12851,,13010210,,12853,12853,,61325500,,
12384,1,12384,,30010489,,838,838,,2856450,,
12398,1,12398,,12210310,,20599,20599,,31344925,,
12401,1,12401,,12210310,,12398,12398,,76260425,,
12984,1,12984,,10012120,,12986,12986,,34501750,,
12986,1,12986,,10012120,,12988,12988,,21608725,,
12409,1,12409,,12210310,,12408,12408,,903950,,
12988,2,12988,,10012120,10050492,12997,12997,,21642550,,
12997,2,12997,,10012120,10050492,12998,12998,,44888475,,
12998,1,12998,,10012120,,13001,13001,,11502525,,
13001,1,13001,,10012120,,13919,13919,,64025,,
13007,1,13007,,40010194,,1000022,1000022,,51113125,,
13031,1,13031,,10010680,,13033,13033,,61553150,,
13033,1,13033,,10010680,,13775,13775,,24593900,,
13047,1,13047,,13010360,,13053,13053,,51881450,,
13053,1,13053,,13010360,,13062,13062,,38464650,,
13062,1,13062,,13010360,,13065,13065,,14251000,,
13065,1,13065,,13010360,,16112,16112,,7698275,,
13105,1,13105,,40010046,,13108,13108,,55818250,,
13108,1,13108,,40010046,,13111,13111,,35407850,,
13111,1,13111,,40010046,,13114,13114,,9618800,,
13114,1,13114,,40010046,,13116,13116,,9378525,,
13116,2,13116,,40010046,40050020,1000005,1000005,,7904425,,
13170,1,13170,,30010090,,13176,13176,,39652025,,
13176,1,13176,,30010090,,20083,20083,,23581825,,
13200,1,13200,,15010500,,16632,16632,,42257025,,
13236,1,13236,,41010972,,6437,6437,,43284775,,
13247,1,13247,,16010547,,6856,6856,,39174150,,
13268,1,13268,,16010665,,2724,2720,,49238125,,
13272,1,13272,,12210474,,13278,13278,,43299525,,
12410,1,12410,,12210310,,12409,12409,,1986075,,
12414,1,12414,,12210220,,20592,20592,,72657475,,
12446,1,12446,,41011240,,12452,12452,,64527675,,
12452,1,12452,,41011240,,12459,12459,,38777350,,
12459,1,12459,,41011240,,12462,12462,,20176850,,
12462,1,12462,,41011240,,12469,12469,,34751750,,
12469,1,12469,,41011240,,12470,12470,,38692950,,
12470,1,12470,,41011240,,1954,1954,,23000,,
12494,1,12494,,12211180,,21800,21800,,55017825,,
12513,1,12513,,12010870,,12522,12522,,60727700,,
12522,1,12522,,12010870,,7342,7342,,58012500,,
12541,1,12541,,20010580,,12544,12544,,40130275,,
12544,1,12544,,20010580,,21191,21191,,9969475,,
12676,1,12676,,12010514,,12687,12687,,58206975,,
12687,1,12687,,12010514,,20871,20871,,44804375,,
12853,2,12853,,13010210,13050001,16090,16090,,1882725,,
12869,1,12869,,20010633,,11828,11828,,33256700,,
12896,1,12896,,15010679,,19667,19667,,61365450,,
13278,1,13278,,12210474,,5663,5663,,102025,,
13308,1,13308,,17010426,,13320,13320,,49906150,,
13320,1,13320,,17010426,,16331,16331,,35949525,,
12898,1,12898,,15010834,,19337,19337,,2259275,,
12941,1,12941,,10011890,,13889,13889,,68077075,,
12952,1,12952,,10012120,,12956,12956,,48192275,,
12956,1,12956,,10012120,,12958,12958,,5618550,,
13855,1,13855,,10010001,,13860,13857,,20629975,,
13860,1,13860,,10010001,,13865,13865,,43733625,,
13865,1,13865,,10010001,,13869,13869,,16181250,,
13869,1,13869,,10010001,,13874,13874,,52160775,,
13874,1,13874,,10010001,,13880,13880,,44768350,,
13880,1,13880,,10010001,,13884,13884,,59891875,,
13884,1,13884,,10010001,,13887,13887,,47401700,,
13887,1,13887,,10010001,,13889,13889,,21020925,,
13889,1,13889,,10010001,,13895,13895,,11675325,,
13895,1,13895,,10010001,,13902,13902,,76132175,,
12958,1,12958,,10012120,,12963,12963,,2471425,,
12963,2,12963,,10012120,10050490,12964,12964,,46779350,,
13902,1,13902,,10010001,,13909,13909,,84638650,,
13909,1,13909,,10010001,,13913,13913,,79304375,,
13913,1,13913,,10010001,,13919,13919,,35934800,,
13919,1,13919,,10010001,,13920,13920,,37581172.63845438,4446811.700821965,
13920,1,13920,,10010001,,13928,13928,,13297768.999019347,61842184.90649167,
13928,1,13928,,10010001,,13931,13931,,28886294.89275426,621603.6967110076,
12964,1,12964,,10012120,,12972,12972,,4208950,,
12972,1,12972,,10012120,,12975,12975,,24295500,,
12975,1,12975,,10012120,,12978,12978,,11482000,,
